,LOCALITA,DATA,TMEDIA 째C,TMIN 째C,TMAX 째C,PUNTORUGIADA 째C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,PRESSIONEMEDIA mb,PIOGGIA mm,FENOMENI
4234,Pavia,06/8/1984,"23,3","19,2",29,"18,6",75.0,"11,7","5,7","27,8",0,1015.0,0.0,0,
4235,Pavia,07/8/1984,"21,8","17,8","26,8","17,2",75.0,"13,2","3,5","9,4",0,1015.0,0.0,"3,1",Pioggia 
4236,Pavia,08/8/1984,"19,6","17,6",23,"17,4",87.0,"10,6","9,3","16,5",0,1013.0,0.0,"8,9",Pioggia Temporale 
4237,Pavia,09/8/1984,"16,9","15,6","18,1","15,6",92.0,"10,6","3,5","7,6",0,1012.0,0.0,"37,1",Pioggia 
4238,Pavia,10/8/1984,"17,8","15,6","20,3","15,4",86.0,"11,7","4,1",13,0,1013.0,0.0,"5,3",Pioggia 
4239,Pavia,11/8/1984,"19,8","16,2","24,5",15,74.0,"10,3","3,9",13,0,1014.0,0.0,"3,1",Pioggia 
4240,Pavia,12/8/1984,"22,3","16,9","27,2","17,3",73.0,"14,3","5,7",13,0,1013.0,0.0,0,
4241,Pavia,13/8/1984,"20,2",17,26,"17,8",86.0,"7,4","0,7","5,4",0,1013.0,0.0,15,Temporale 
4242,Pavia,14/8/1984,"20,6","15,9","25,6","17,2",81.0,"9,8","5,4",13,0,1012.0,0.0,0,
4243,Pavia,15/8/1984,"21,1","16,2","26,2","17,2",78.0,"10,8","2,6","7,6",0,1014.0,0.0,"0,3",Pioggia Temporale 
4244,Pavia,16/8/1984,"21,3","17,6","26,8","16,2",73.0,"12,6","4,4","9,4",0,1015.0,0.0,0,Pioggia Temporale 
4245,Pavia,17/8/1984,"20,4",15,"25,8","16,3",77.0,"10,6","1,3","5,4",0,1018.0,0.0,"6,1",Pioggia Temporale 
4246,Pavia,18/8/1984,"21,3","15,4","27,2","16,3",73.0,10,"1,7","7,6",0,1021.0,0.0,0,
4247,Pavia,19/8/1984,"21,7",17,27,"17,6",78.0,5,"1,7","7,6",0,1021.0,0.0,0,Temporale 
4248,Pavia,20/8/1984,"20,8","17,1","25,1","16,8",78.0,"6,6","3,1","9,4",0,1021.0,0.0,0,
4249,Pavia,21/8/1984,"20,7","18,4",25,"15,9",74.0,"9,5","3,5","11,1",0,1020.0,0.0,0,
4250,Pavia,22/8/1984,"20,5","16,4","25,5","15,8",74.0,"10,1","1,9","7,6",0,1018.0,0.0,0,
4251,Pavia,23/8/1984,21,"14,8","26,2","16,7",76.0,"6,1","5,4","24,1",0,1016.0,0.0,0,
4252,Pavia,24/8/1984,"19,1","17,3","20,7","17,2",89.0,"5,6","9,1","22,2",0,1012.0,0.0,"12,2",Pioggia Temporale 
4253,Pavia,25/8/1984,"18,6","14,1","25,2","15,7",83.0,"10,3","8,7","35,2",0,1010.0,0.0,2,Pioggia Temporale Nebbia 
4254,Pavia,26/8/1984,"20,1",14,"26,8","16,6",80.0,"14,3","3,1","9,4",0,1010.0,0.0,13,Nebbia 
4255,Pavia,27/8/1984,"21,5","15,9","26,9","18,2",82.0,9,"2,8","9,4",0,1013.0,0.0,0,
4256,Pavia,28/8/1984,21,"18,1",25,"17,2",79.0,"6,8","3,9","9,4",0,1019.0,0.0,0,
4257,Pavia,29/8/1984,"20,8","16,7","25,5","16,9",78.0,"5,1","1,5","7,6",0,1020.0,0.0,0,
4258,Pavia,30/8/1984,"21,5",18,"26,4","17,7",79.0,4,0,0,0,1019.0,0.0,0,
4259,Pavia,31/8/1984,"21,8","17,7",27,"18,1",80.0,"3,5","1,7","7,6",0,1019.0,0.0,0,
4260,Pavia,01/9/1984,"22,2",17,"28,1","18,3",79.0,"2,9","1,9","9,4",0,1018.0,0.0,0,
4261,Pavia,02/9/1984,"22,7","17,5","28,7","18,8",79.0,"3,1","0,9","7,6",0,1018.0,0.0,0,Nebbia 
4262,Pavia,03/9/1984,"22,5","17,5",28,"18,7",79.0,"4,7","1,7","7,6",0,1019.0,0.0,0,Nebbia 
4263,Pavia,04/9/1984,"22,2","19,1","27,1","18,9",82.0,"5,6","3,9","11,1",0,1014.0,0.0,0,
4264,Pavia,05/9/1984,"20,3","18,1","25,2","16,5",79.0,"7,6","7,6","22,2",0,1005.0,0.0,1,Pioggia 
4265,Pavia,06/9/1984,"17,4","13,8","21,7","9,9",61.0,"42,2","9,8","18,3",0,1007.0,0.0,0,Pioggia 
4266,Pavia,07/9/1984,"14,8","8,4","20,8","10,3",74.0,"20,8","9,3","55,4",0,1016.0,0.0,0,
4267,Pavia,08/9/1984,"16,6","12,2","22,5",12,74.0,"8,5","2,6","9,4",0,1018.0,0.0,"0,3",Pioggia 
4268,Pavia,09/9/1984,"17,2",11,"23,5","11,2",68.0,"10,1","1,9","9,4",0,1013.0,0.0,0,
4269,Pavia,10/9/1984,"17,8","13,7","23,5","11,6",67.0,"11,9",3,13,0,1006.0,0.0,0,
4270,Pavia,11/9/1984,"16,6","9,6","24,1","10,3",66.0,"13,2","2,2","7,6",0,1015.0,0.0,0,
4271,Pavia,12/9/1984,"18,2","10,5","25,7","11,6",65.0,"13,4","3,7",13,0,1018.0,0.0,0,
4272,Pavia,13/9/1984,"18,7","10,6","25,7","12,3",66.0,"13,2","2,8","11,1",0,1019.0,0.0,0,
4273,Pavia,14/9/1984,"18,3","12,3",24,"14,1",76.0,"8,4","1,9","9,4",0,1016.0,0.0,0,
4274,Pavia,15/9/1984,"15,7","14,6","17,2","13,4",86.0,"9,7","4,4","11,1",0,1008.0,0.0,"35,1",Pioggia Temporale 
4275,Pavia,16/9/1984,"14,9",11,"20,7","12,4",85.0,"12,4","1,5","5,4",0,1008.0,0.0,0,Pioggia 
4276,Pavia,17/9/1984,"17,8","12,7","23,2","14,1",79.0,"9,2","0,9","7,6",0,1010.0,0.0,"0,3",
4277,Pavia,18/9/1984,"15,9","14,7","17,2","14,4",91.0,"3,5","11,5","22,2",0,1005.0,0.0,"7,9",Pioggia 
4278,Pavia,19/9/1984,"16,3","13,8","20,2","14,1",87.0,"9,3","4,8","9,4",0,1007.0,0.0,"6,1",Pioggia 
4279,Pavia,20/9/1984,"16,7","10,8","24,3","13,5",81.0,"4,2","3,5","14,8",0,1009.0,0.0,0,Nebbia 
4280,Pavia,21/9/1984,"17,6","12,5","23,2","14,5",82.0,"8,7","3,1","7,6",0,1007.0,0.0,0,Nebbia 
4281,Pavia,22/9/1984,"16,7","10,9","22,5","7,9",56.0,"43,3","6,7","20,6",0,1003.0,0.0,14,Pioggia Temporale 
4282,Pavia,23/9/1984,"12,6","8,5","15,2","10,6",88.0,"10,1","2,4",13,0,1001.0,0.0,1,Pioggia Temporale 
4283,Pavia,24/9/1984,"14,7","9,2","21,8","8,4",66.0,"13,8","6,1","11,1",0,1000.0,0.0,1,Pioggia 
4284,Pavia,25/9/1984,"15,1",6,"21,3","5,1",51.0,"45,1","13,1","29,4",0,1005.0,0.0,0,
4285,Pavia,26/9/1984,13,"7,1","20,2",8,72.0,"11,1",5,"11,1",0,1014.0,0.0,0,
4286,Pavia,27/9/1984,"13,7",7,20,"9,6",76.0,"9,7","4,4","11,1",0,1016.0,0.0,0,
4287,Pavia,28/9/1984,"15,1","13,5","18,2","12,8",86.0,"3,1","0,7","5,4",0,1019.0,0.0,0,Pioggia 
4288,Pavia,29/9/1984,"16,6","12,6","21,2","14,4",87.0,"2,6","1,5","11,1",0,1016.0,0.0,2,Pioggia Nebbia 
4289,Pavia,30/9/1984,"17,1",14,"21,1","15,1",88.0,"3,5","2,6","7,6",0,1016.0,0.0,0,
4290,Pavia,01/10/1984,"17,1","15,7","18,8","16,2",94.0,"2,6","1,7",13,0,1010.0,0.0,"3,1",Pioggia 
4291,Pavia,02/10/1984,"17,3",15,21,"12,3",72.0,"23,3","13,9","40,7",0,1002.0,0.0,"6,1",Pioggia 
4292,Pavia,03/10/1984,"10,8",10,"13,1","9,6",92.0,"11,9","10,2","27,8",0,1007.0,0.0,2,Pioggia 
4293,Pavia,04/10/1984,"10,8","5,8",15,"9,3",90.0,"14,3","9,4","31,3",0,1007.0,0.0,"2,5",Pioggia Temporale 
4294,Pavia,05/10/1984,"14,1","10,1","20,8","11,4",84.0,"11,3","6,3","25,9",0,1000.0,0.0,29,Pioggia 
4295,Pavia,06/10/1984,"13,6","12,4",17,"12,1",91.0,"8,5",0,0,0,1010.0,0.0,1,Pioggia 
4296,Pavia,07/10/1984,"11,8","8,5","15,7","10,4",91.0,"6,3","1,5","7,6",0,1018.0,0.0,0,
4297,Pavia,08/10/1984,"12,5","6,6",20,"8,8",78.0,"7,1","0,9","7,6",0,1024.0,0.0,0,
4298,Pavia,09/10/1984,"13,1","7,4","20,4","9,6",79.0,"4,2",0,0,0,1029.0,0.0,0,
4299,Pavia,10/10/1984,"12,4",6,"20,2","9,7",84.0,"2,1","1,7",13,0,1029.0,0.0,0,Nebbia 
4300,Pavia,11/10/1984,"14,3","11,5","18,2","11,9",85.0,"2,3","1,9","9,4",0,1025.0,0.0,"0,5",Nebbia 
4301,Pavia,12/10/1984,"14,9","9,3",22,"12,3",84.0,"4,8","1,3","5,4",0,1020.0,0.0,0,Nebbia 
4302,Pavia,13/10/1984,"15,8","10,6","22,5","12,4",80.0,"4,5","0,7","5,4",0,1024.0,0.0,0,
4303,Pavia,14/10/1984,"15,2","11,2","21,4","12,3",83.0,"3,9",0,0,0,1027.0,0.0,0,
4304,Pavia,15/10/1984,"14,2","7,7","22,5","11,7",85.0,"2,4",2,"11,1",0,1022.0,0.0,0,Nebbia 
4305,Pavia,16/10/1984,"14,2",10,"20,4","11,6",84.0,"2,6","2,2","7,6",0,1022.0,0.0,0,Nebbia 
4306,Pavia,17/10/1984,"13,9",11,"18,5","12,1",89.0,"2,4",0,0,0,1024.0,0.0,0,Nebbia 
4307,Pavia,18/10/1984,"11,7",10,"14,6","10,3",91.0,"1,4","0,9","5,4",0,1021.0,0.0,0,Pioggia Nebbia 
4308,Pavia,19/10/1984,"13,4","11,3","16,4","11,8",90.0,"1,4","2,2","7,6",0,1019.0,0.0,0,Pioggia Nebbia 
4309,Pavia,20/10/1984,13,"12,4","13,3","11,8",92.0,"2,4","0,9","7,6",0,1017.0,0.0,"7,9",Pioggia 
4310,Pavia,21/10/1984,"14,1","11,6","18,3","11,8",86.0,"5,5","0,7","5,4",0,1020.0,0.0,2,Pioggia 
4311,Pavia,22/10/1984,"13,2","8,6","18,5","10,7",85.0,"3,1","0,7","5,4",0,1024.0,0.0,0,Pioggia Nebbia 
4312,Pavia,23/10/1984,"12,5","7,5","19,5","10,1",85.0,"1,1",0,0,0,1023.0,0.0,0,Nebbia 
4313,Pavia,24/10/1984,"13,4","6,2","15,7","12,3",93.0,"2,6",0,0,0,1022.0,0.0,0,
4314,Pavia,25/10/1984,"13,1","12,5",14,"12,5",96.0,"1,6",0,0,0,1021.0,0.0,"0,5",Pioggia 
4315,Pavia,26/10/1984,"13,3","12,7","14,1","12,8",97.0,"1,1","1,1","7,6",0,1018.0,0.0,"5,3",Pioggia Nebbia 
4316,Pavia,27/10/1984,"13,2",12,"15,1","12,6",96.0,"2,1","0,7","5,4",0,1018.0,0.0,"3,1",Pioggia Nebbia 
4317,Pavia,28/10/1984,"12,7",11,"16,2","11,7",94.0,"3,9",0,0,0,1024.0,0.0,0,Pioggia Nebbia 
4318,Pavia,29/10/1984,"10,6",6,"15,7","9,3",92.0,"1,3",2,"9,4",0,1030.0,0.0,0,Nebbia 
4319,Pavia,30/10/1984,9,"4,2","16,2","7,8",92.0,"1,8","0,7","5,4",0,1030.0,0.0,0,Nebbia 
4320,Pavia,31/10/1984,"7,7","2,3","17,1","5,8",88.0,"2,1","0,9","5,4",0,1027.0,0.0,0,Nebbia 
4321,Pavia,01/11/1984,"8,9","2,2","17,5",7,88.0,"1,8",0,0,0,1024.0,0.0,0,Nebbia 
4322,Pavia,02/11/1984,"7,9","2,5","15,7","6,6",91.0,"1,4",0,0,0,1021.0,0.0,0,Nebbia 
4323,Pavia,03/11/1984,"6,7","1,6","12,2","5,7",93.0,"1,1",0,0,0,1019.0,0.0,0,Nebbia 
4324,Pavia,04/11/1984,"7,6","4,4","10,7","6,4",92.0,"1,8",0,0,0,1017.0,0.0,0,Nebbia 
4325,Pavia,05/11/1984,"8,4","7,4","9,1","8,3",99.0,"1,4",0,0,0,1015.0,0.0,"4,1",Pioggia Nebbia 
4326,Pavia,06/11/1984,"10,8","8,4",19,"9,3",90.0,"2,1","4,3","16,5",0,1012.0,0.0,"35,1",Pioggia 
4327,Pavia,07/11/1984,"10,6",9,"12,8","9,8",95.0,"2,9","1,7","7,6",0,1017.0,0.0,"0,3",Pioggia 
4328,Pavia,08/11/1984,"11,3","9,8","12,9","10,6",95.0,"2,7","0,7","5,4",0,1018.0,0.0,0,Nebbia 
4329,Pavia,09/11/1984,"11,7","10,4",13,"10,6",93.0,"2,9",0,0,0,1018.0,0.0,0,
4330,Pavia,10/11/1984,"10,9","8,7","15,1","9,7",92.0,"2,7","0,7","5,4",0,1020.0,0.0,0,Nebbia 
4331,Pavia,11/11/1984,"8,3","4,8","10,8","6,9",91.0,"0,8",0,0,0,1024.0,0.0,0,Nebbia 
4332,Pavia,12/11/1984,"10,7","9,6","12,2","8,9",89.0,"3,9","0,7","5,4",0,1022.0,0.0,0,
4333,Pavia,13/11/1984,"7,9",5,"9,5","5,2",83.0,"6,3",0,0,0,1019.0,0.0,0,Pioggia 
4334,Pavia,14/11/1984,"5,3","3,7","6,5","3,9",91.0,"3,9","1,1","9,4",0,1015.0,0.0,"3,1",Pioggia 
4335,Pavia,15/11/1984,"5,8",4,"7,3","5,5",98.0,"2,1","0,7","5,4",0,1004.0,0.0,"26,9",Pioggia 
4336,Pavia,16/11/1984,"7,5","6,5","8,2",7,97.0,"2,4","10,7","33,5",0,1002.0,0.0,17,Pioggia 
4337,Pavia,17/11/1984,"6,5","4,3",9,"6,1",97.0,"3,5","2,8","11,1",0,1002.0,0.0,"4,1",Nebbia 
4338,Pavia,18/11/1984,"5,8","0,4",10,4,88.0,"2,7",2,"9,4",0,1006.0,0.0,0,Nebbia 
4339,Pavia,19/11/1984,"7,3","6,5","8,9","6,4",94.0,"5,3","0,7","5,4",0,1004.0,0.0,"1,3",Pioggia 
4340,Pavia,20/11/1984,"3,7","1,1","5,5","3,6",99.0,"0,3","0,7","5,4",0,1008.0,0.0,0,Nebbia 
4341,Pavia,21/11/1984,"4,8",3,"7,6","4,3",97.0,"1,1",0,0,0,1013.0,0.0,0,Nebbia 
4342,Pavia,22/11/1984,"3,9","0,5","7,7","3,8",99.0,"0,3","0,7","5,4",0,1016.0,0.0,0,Nebbia 
4343,Pavia,23/11/1984,"6,6",4,"11,2","5,7",94.0,"2,1","1,3","9,4",0,1014.0,0.0,0,Nebbia 
4344,Pavia,24/11/1984,"8,4","4,5","11,7","7,4",93.0,"1,6","1,7","7,6",0,1013.0,0.0,0,Nebbia 
4345,Pavia,25/11/1984,"8,7","4,4","10,4","8,4",98.0,"0,8","0,7","5,4",0,1018.0,0.0,0,Nebbia 
4346,Pavia,26/11/1984,"9,9","8,6","11,6","9,5",97.0,"0,8",0,0,0,1018.0,0.0,"0,5",Pioggia Nebbia 
4347,Pavia,27/11/1984,"9,2",6,"12,9","8,1",93.0,"4,3","1,9","9,4",0,1022.0,0.0,13,Pioggia 
4348,Pavia,28/11/1984,"4,3","1,6","9,3","3,5",95.0,"1,8",0,0,0,1029.0,0.0,0,Nebbia 
4349,Pavia,29/11/1984,"3,3","2,4",4,"3,2",99.0,"0,6",0,0,0,1028.0,0.0,0,Nebbia 
4350,Pavia,30/11/1984,"1,8","0,8",3,"1,2",96.0,"1,4",3,"7,6",0,1025.0,0.0,0,Pioggia Nebbia 
4351,Pavia,01/12/1984,4,"1,5",5,"3,5",97.0,"1,3",0,0,0,1020.0,0.0,"3,1",Pioggia 
4352,Pavia,02/12/1984,"5,2","3,9","6,1","4,8",97.0,"3,5","5,6","9,4",0,1016.0,0.0,"23,1",Pioggia 
4353,Pavia,03/12/1984,"7,8","5,9","9,5","7,2",96.0,"2,1","0,9","7,6",0,1018.0,0.0,"0,5",Pioggia Nebbia 
4354,Pavia,04/12/1984,"7,7","4,6","9,2","6,3",91.0,"3,9",2,"9,4",0,1024.0,0.0,2,Pioggia 
4355,Pavia,05/12/1984,"4,4","0,4","9,6","3,6",95.0,"0,8",0,0,0,1029.0,0.0,0,Nebbia 
4356,Pavia,06/12/1984,"5,6","2,7","7,6","4,7",94.0,"2,3",2,"5,4",0,1029.0,0.0,0,Nebbia 
4357,Pavia,07/12/1984,"3,6","2,8","4,7",3,96.0,"0,8","4,6","7,6",0,1032.0,0.0,0,Nebbia 
4358,Pavia,08/12/1984,2,1,"4,3","1,8",99.0,"0,2","1,1","5,4",0,1034.0,0.0,0,Nebbia 
4359,Pavia,09/12/1984,"0,9","-0,7","3,2",0,0.0,"0,2",0,0,0,1030.0,0.0,0,Nebbia 
4360,Pavia,10/12/1984,"0,7","-0,6","2,5","0,7",100.0,0,"1,9","9,4",0,1028.0,0.0,0,Nebbia 
4361,Pavia,11/12/1984,"3,5","-1,9",12,2,90.0,"2,4",0,0,0,1023.0,0.0,0,Nebbia 
4362,Pavia,12/12/1984,"4,9","-0,5","9,3","3,6",91.0,"2,3","0,7","5,4",0,1022.0,0.0,0,Nebbia 
4363,Pavia,13/12/1984,"6,8","5,8",8,"5,8",93.0,"1,8","1,5","5,4",0,1019.0,0.0,0,
4364,Pavia,14/12/1984,"6,9","6,4","7,9","6,4",97.0,1,0,0,0,1016.0,0.0,"4,6",Pioggia Nebbia 
4365,Pavia,15/12/1984,"5,1","3,4","6,9","4,3",95.0,"1,9",0,0,0,1023.0,0.0,0,Nebbia 
4366,Pavia,16/12/1984,"5,2","4,5","5,7","4,9",98.0,"1,3","0,9","7,6",0,1022.0,0.0,"5,1",Pioggia Nebbia 
4367,Pavia,17/12/1984,"6,3",5,"7,8","5,3",93.0,"1,8","6,3",13,0,1017.0,0.0,0,Nebbia 
4368,Pavia,18/12/1984,7,"6,3","7,5","6,4",96.0,"1,4","0,7","5,4",0,1018.0,0.0,"1,5",Pioggia 
4369,Pavia,19/12/1984,"6,7","4,4","8,8",6,95.0,"2,9","0,9","7,6",0,1021.0,0.0,"7,1",Pioggia Nebbia 
4370,Pavia,20/12/1984,"5,6",2,"10,1","3,9",89.0,"3,2","1,7","7,6",0,1027.0,0.0,0,Nebbia 
4371,Pavia,21/12/1984,"3,9","0,5","9,3","1,9",87.0,"2,9","2,2","7,6",0,1022.0,0.0,0,Nebbia 
4372,Pavia,22/12/1984,"4,9","1,8",10,"3,1",88.0,"6,8",0,0,0,1027.0,0.0,0,Nebbia 
4373,Pavia,23/12/1984,"1,9",-2,6,"0,2",88.0,"7,9","0,7","5,4",0,1029.0,0.0,0,Nebbia 
4374,Pavia,24/12/1984,1,-2,"3,2","-0,3",91.0,"4,3","0,7","5,4",0,1022.0,0.0,0,Nebbia 
4375,Pavia,25/12/1984,"0,6",-1,4,"-0,3",94.0,4,"4,8","11,1",0,1017.0,0.0,0,Nebbia 
4376,Pavia,26/12/1984,"0,3","-0,4","1,4","-0,7",93.0,"2,6","5,2","11,1",0,1016.0,0.0,0,
4377,Pavia,27/12/1984,"0,2","-0,3","1,1","-0,6",94.0,"1,6",0,0,0,1016.0,0.0,15,Neve 
4378,Pavia,28/12/1984,"0,4","-1,6","1,5","-0,4",94.0,"1,3","0,9","7,6",0,1025.0,0.0,0,Nebbia 
4379,Pavia,29/12/1984,"0,9","-3,4",6,"-1,3",85.0,"3,4","1,5","5,4",0,1028.0,0.0,0,Nebbia 
4380,Pavia,30/12/1984,"1,4","-0,3","5,4","-0,1",90.0,"3,5","0,7","5,4",0,1027.0,0.0,0,
4381,Pavia,31/12/1984,"-1,8","-7,7","2,6","-3,8",86.0,"4,5","1,3","5,4",0,1025.0,0.0,1,Neve Nebbia 
4382,Pavia,01/1/1985,"-2,3","-4,9","1,6","-5,4",79.0,"14,8","1,7","7,6",0,1015.0,0.0,0,
4383,Pavia,02/1/1985,"-3,5","-5,5",-2,"-4,3",94.0,"1,8","6,1",13,0,1005.0,0.0,0,Nebbia 
4384,Pavia,03/1/1985,"-3,9",-7,"1,4","-7,1",78.0,"3,4","3,7","16,5",0,1004.0,0.0,0,Nebbia 
4385,Pavia,04/1/1985,-3,"-7,2","3,4",-10,58.0,"8,9","3,3","9,4",0,1004.0,0.0,0,
4386,Pavia,05/1/1985,"-3,5","-7,5","0,5","-11,7",53.0,"14,6","9,3","31,3",0,1002.0,0.0,0,
4387,Pavia,06/1/1985,"-7,3","-11,5","-2,3","-11,3",73.0,"12,1","1,5","9,4",0,1008.0,0.0,0,
4388,Pavia,07/1/1985,"-8,8","-12,2","-2,6","-11,6",80.0,"6,9",0,0,0,1010.0,0.0,0,
4389,Pavia,08/1/1985,"-7,1","-9,6",-5,"-8,3",91.0,"3,2","2,4","20,6",0,1011.0,0.0,"0,5",Neve 
4390,Pavia,09/1/1985,"-8,1","-11,2","-5,5","-8,8",95.0,"1,9","1,7","7,6",0,1010.0,0.0,0,Nebbia 
4391,Pavia,10/1/1985,-10,"-14,4","-6,5","-10,3",98.0,"0,2","0,9","7,6",0,1016.0,0.0,0,Nebbia 
4392,Pavia,11/1/1985,"-8,8",-11,"-4,9","-9,1",98.0,"0,5",0,0,0,1024.0,0.0,0,Nebbia 
4393,Pavia,12/1/1985,"-9,7","-13,4","-5,5","-10,1",97.0,"1,4","0,7","5,4",0,1025.0,0.0,0,Nebbia 
4394,Pavia,13/1/1985,"-6,2","-11,6","-2,8","-6,6",97.0,1,2,"9,4",0,1019.0,0.0,"0,5",Neve Nebbia 
4395,Pavia,14/1/1985,"-1,8","-3,2",-1,"-2,1",98.0,"1,3",0,0,0,1012.0,0.0,"11,9",Neve 
4396,Pavia,15/1/1985,"-1,4",-2,-1,"-1,8",97.0,1,"2,6","11,1",0,1018.0,0.0,18,Neve 
4397,Pavia,16/1/1985,"-0,4","-1,5","0,8","-0,5",0.0,"0,2",0,0,0,1019.0,0.0,"36,1",Neve 
4398,Pavia,17/1/1985,"1,2","0,2","3,2","0,4",94.0,"3,2",0,0,0,1014.0,0.0,"23,6",Pioggia Neve Nebbia 
4399,Pavia,18/1/1985,"0,1","-0,3","0,5","-0,6",95.0,"0,6",0,0,0,1006.0,0.0,"0,3",Neve Nebbia 
4400,Pavia,19/1/1985,"0,2",-1,"1,5","-0,7",94.0,"1,9","2,6","11,1",0,1006.0,0.0,0,
4401,Pavia,20/1/1985,"1,1","0,4","2,1","0,2",94.0,"1,6","3,1","9,4",0,1009.0,0.0,0,Pioggia Nebbia 
4402,Pavia,21/1/1985,"1,3","0,5","2,1","0,9",97.0,1,0,0,0,1012.0,0.0,"2,3",Pioggia 
4403,Pavia,22/1/1985,"0,9","0,4","1,4","0,3",96.0,"0,6",2,"5,4",0,1010.0,0.0,16,Pioggia Neve 
4404,Pavia,23/1/1985,"1,4","0,6",2,"0,5",94.0,"0,2",0,0,0,1009.0,0.0,"5,1",Pioggia Nebbia 
4405,Pavia,24/1/1985,"3,5",1,9,"-2,5",65.0,"19,5","11,9","33,5",0,1005.0,0.0,0,Nebbia 
4406,Pavia,25/1/1985,"1,8","0,6","4,4","0,1",88.0,"3,1","1,5","7,6",0,1016.0,0.0,0,
4407,Pavia,26/1/1985,"0,6","0,4",1,"-0,2",94.0,"0,6",0,0,0,1010.0,0.0,"13,5",Pioggia Neve Nebbia 
4408,Pavia,27/1/1985,"-0,9","-2,3","0,6","-1,4",96.0,"0,5",5,"9,4",0,1010.0,0.0,2,Nebbia 
4409,Pavia,28/1/1985,"-0,8","-4,6",1,"-1,6",94.0,1,0,0,0,1016.0,0.0,0,Pioggia Nebbia 
4410,Pavia,29/1/1985,"1,6","-1,6","6,5","0,3",91.0,1,"1,1","9,4",0,1024.0,0.0,"0,3",Pioggia Nebbia 
4411,Pavia,30/1/1985,"-1,4","-4,3","3,5","-2,6",91.0,1,"2,6","9,4",0,1026.0,0.0,0,Nebbia 
4412,Pavia,31/1/1985,"-1,6","-6,6","3,2","-2,9",91.0,"1,1",0,0,0,1025.0,0.0,0,Nebbia 
4413,Pavia,01/2/1985,"0,2",-4,"5,6","-1,6",88.0,1,"0,9","7,6",0,1019.0,0.0,0,Nebbia 
4414,Pavia,02/2/1985,"5,3","-2,8","9,8","2,7",83.0,"9,3","10,6","27,8",0,1014.0,0.0,0,Nebbia 
4415,Pavia,03/2/1985,"2,4",-1,"7,2","0,7",89.0,"1,8","4,8","14,8",0,1016.0,0.0,0,Pioggia Nebbia 
4416,Pavia,04/2/1985,"2,6","-1,5",5,"1,8",94.0,1,3,"7,6",0,1026.0,0.0,0,Nebbia 
4417,Pavia,05/2/1985,"1,4","-0,2",3,"0,5",94.0,"1,1","1,7","7,6",0,1023.0,0.0,0,Nebbia 
4418,Pavia,06/2/1985,"1,5","-0,5","5,5","0,2",91.0,"0,8",0,0,0,1017.0,0.0,0,Nebbia 
4419,Pavia,07/2/1985,"-0,8","-4,3","3,4","-1,7",94.0,"0,2",2,"5,4",0,1014.0,0.0,0,Nebbia 
4420,Pavia,08/2/1985,"1,3",-2,"2,4","0,6",95.0,"0,3","1,9","9,4",0,1014.0,0.0,"0,5",Pioggia Nebbia 
4421,Pavia,09/2/1985,"1,9",1,"2,8","1,4",96.0,"0,3",0,0,0,1007.0,0.0,"4,1",Pioggia 
4422,Pavia,10/2/1985,"1,7",1,"2,4","1,3",97.0,"0,6","3,7","11,1",0,998.0,0.0,2,Pioggia Nebbia 
4423,Pavia,11/2/1985,"0,9","0,2","1,6","-1,6",83.0,"5,6","9,4","24,1",0,1001.0,0.0,0,Nebbia 
4424,Pavia,12/2/1985,"0,1",-1,"2,2","-3,9",74.0,8,3,"7,6",0,1008.0,0.0,0,
4425,Pavia,13/2/1985,"-0,3","-2,1",3,"-5,2",69.0,"5,6","0,7","5,4",0,1011.0,0.0,0,
4426,Pavia,14/2/1985,"0,5",-3,4,"-3,8",0.0,"3,7","1,1","9,4",0,1016.0,0.0,0,
4427,Pavia,15/2/1985,"1,1","-0,6","3,1","-1,1",85.0,"2,7","3,1","7,6",0,1014.0,0.0,0,Pioggia 
4428,Pavia,16/2/1985,"2,1","-4,8","5,8","-3,2",68.0,"7,1","3,5","9,4",0,1026.0,0.0,0,
4429,Pavia,17/2/1985,"2,2","-0,2","5,6","-2,1",73.0,8,2,"9,4",0,1023.0,0.0,0,
4430,Pavia,18/2/1985,"-0,4","-3,3","2,9","-2,8",84.0,"4,7","3,1","14,8",0,1022.0,0.0,0,
4431,Pavia,19/2/1985,"0,6","-1,8","4,2","-3,3",75.0,6,2,"5,4",0,1026.0,0.0,0,
4432,Pavia,20/2/1985,"-0,8","-4,7","3,9","-3,8",80.0,4,"1,3","5,4",0,1031.0,0.0,0,
4433,Pavia,21/2/1985,"-0,2","-4,2","4,4","-2,6",84.0,"3,1","1,7","7,6",0,1030.0,0.0,0,
4434,Pavia,22/2/1985,"0,5","-4,3","5,5","-1,9",84.0,"2,3","1,1","9,4",0,1029.0,0.0,0,
4435,Pavia,23/2/1985,"-0,3","-4,3",7,"-2,1",88.0,"1,6","1,3","7,6",0,1033.0,0.0,0,Nebbia 
4436,Pavia,24/2/1985,"3,4","-2,3","11,6","-0,4",76.0,"2,4","2,4","11,1",0,1029.0,0.0,0,
4437,Pavia,25/2/1985,"4,1","1,5","8,2","1,4",83.0,"2,3","3,3","11,1",0,1032.0,0.0,0,
4438,Pavia,26/2/1985,5,"0,6",10,"3,3",89.0,"1,3",0,0,0,1029.0,0.0,0,Nebbia 
